ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
6000
ITEM: BOX BOUNDS pp pp pp
-20.6917 20.6917
-20.6917 20.6917
-20.6917 20.6917
ITEM: ATOMS id mol type q mass x y z fx fy fz 
1050 175 4 0.418 1.008 -12.5884 -4.40387 1.49074 15.9095 23.216 -28.3355 
4574 763 2 0.04 1.008 -10.4803 -7.42126 5.60724 -22.1665 2.19683 -32.2415 
2044 341 2 0.04 1.008 -11.598 -1.74849 3.44416 -9.9245 -5.28518 1.63159 
4389 732 2 0.04 1.008 -16.6337 -10.0706 9.84111 20.8344 2.17622 10.5206 
472 79 2 0.04 1.008 -10.7407 -3.57507 7.57761 19.847 -0.537439 -14.1615 
3087 515 2 0.04 1.008 -11.5866 -7.02677 1.01734 -1.05137 14.1396 3.49069 
5310 885 4 0.418 1.008 -16.3701 -8.63307 0.424339 21.7902 3.90826 8.77952 
1641 274 2 0.04 1.008 -16.0331 -0.380265 4.17548 -3.03433 0.702595 -6.92851 
3089 515 3 -0.683 15.999 -12.8468 -8.04058 2.35511 25.8286 -13.879 3.85307 
1049 175 3 -0.683 15.999 -12.0934 -3.8132 0.852204 3.6735 -19.1469 29.9158 
3900 650 4 0.418 1.008 -10.8388 -2.40145 0.371543 9.49666 -0.36895 7.75794 
3090 515 4 0.418 1.008 -12.1594 -8.6662 2.61068 -6.70951 2.82971 8.63391 
3085 515 1 0.145 12.01 -12.4076 -7.72469 1.05709 14.5611 -27.1103 -1.30113 
3088 515 2 0.04 1.008 -13.2569 -7.44349 0.495837 -11.1018 13.1747 -15.4837 
4387 732 1 0.145 12.01 -17.6202 -10.3198 9.55846 -22.9981 -11.0276 11.5023 
3219 537 2 0.04 1.008 -12.9004 -3.92836 9.04505 -23.6208 -8.89076 -11.9518 
2046 341 4 0.418 1.008 -11.1549 -0.524939 1.73185 -3.39311 -7.8521 8.05709 
5613 936 2 0.04 1.008 -16.2514 -0.35413 8.21255 10.9482 16.578 -27.3901 
4575 763 2 0.04 1.008 -10.6037 -7.47426 7.35121 -2.56519 -1.37324 0.324364 
1642 274 2 0.04 1.008 -17.2918 -1.04755 3.07704 2.61265 -27.2748 -23.8472 
165 28 2 0.04 1.008 -20.5193 -0.429926 9.755 -17.3185 5.96127 14.9953 
2045 341 3 -0.683 15.999 -11.6578 -0.0654199 2.40973 15.4156 40.1304 -25.8795 
2079 347 2 0.04 1.008 -10.6522 -0.0402433 6.34595 -12.6301 -0.857848 -9.45425 
1056 176 4 0.418 1.008 -20.3873 -3.83395 0.0798178 -10.3934 1.35162 -2.69563 
3180 530 4 0.418 1.008 -3.55355 -5.32416 1.07535 30.0151 -3.40522 -1.65066 
3063 511 2 0.04 1.008 -1.76828 -1.13973 2.06335 22.5818 10.7442 -10.294 
3176 530 2 0.04 1.008 -5.34164 -3.8148 0.332471 -0.61961 20.3439 0.60473 
4013 669 3 -0.683 15.999 -1.96502 -5.72372 0.28601 6.00905 -13.8585 14.052 
5297 883 3 -0.683 15.999 -7.48326 -0.1843 4.0206 5.83048 -5.66673 2.48905 
4010 669 2 0.04 1.008 -1.54789 -7.77619 1.0432 -17.6493 20.8733 -7.074 
4009 669 1 0.145 12.01 -1.8166 -7.15194 0.151003 12.3951 1.49999 16.1233 
4359 727 2 0.04 1.008 -10.177 -4.6016 3.37627 -13.1892 13.6644 0.956307 
50 9 2 0.04 1.008 -0.284693 -0.0813089 4.46716 7.8001 6.49974 -17.7991 
5544 924 4 0.418 1.008 -7.26261 -5.19073 5.74437 13.5049 14.9403 11.2497 
5543 924 3 -0.683 15.999 -6.60813 -4.78716 6.3352 7.88111 -46.0808 -8.07666 
3411 569 2 0.04 1.008 -9.42516 -9.13461 1.87673 8.13052 -11.4171 -1.02992 
2758 460 2 0.04 1.008 -0.201689 -2.6427 4.46044 10.1406 -26.2793 -26.3352 
2542 424 2 0.04 1.008 -3.41136 -9.0866 8.45752 -0.820185 -3.68925 0.174166 
2540 424 2 0.04 1.008 -1.90967 -9.90164 8.66183 18.5017 -2.1083 -0.447163 
3179 530 3 -0.683 15.999 -4.47248 -5.49629 1.05859 -30.9023 11.1178 -13.9717 
2541 424 2 0.04 1.008 -3.255 -10.3418 9.66819 -1.39931 -1.83105 8.31853 
2539 424 1 0.145 12.01 -2.9598 -10.0584 8.67848 -9.16048 25.299 -7.72437 
3409 569 1 0.145 12.01 -9.50297 -9.66901 2.82855 33.2993 29.1501 17.5123 
1949 325 3 -0.683 15.999 -3.98196 -1.28719 4.96084 58.834 -26.2231 -2.27035 
4923 821 2 0.04 1.008 -0.678046 -9.33964 6.62077 -17.7564 -1.11136 3.1397 
4922 821 2 0.04 1.008 -0.245535 -9.17768 4.90424 -2.29146 -18.3626 -11.7636 
4360 727 2 0.04 1.008 -8.80985 -4.64516 2.21933 -7.80004 -1.51747 -4.6926 
5973 996 2 0.04 1.008 -4.09735 -2.61521 9.62584 29.9364 37.9539 12.196 
1946 325 2 0.04 1.008 -3.05237 -2.61916 3.6576 -33.6627 16.2472 -0.637277 
1956 326 4 0.418 1.008 -6.87766 -9.7006 0.562529 -13.3055 -43.5145 -7.9328 
172 29 2 0.04 1.008 -7.12937 -0.829422 9.45422 -8.66997 1.30261 -2.56105 
54 9 4 0.418 1.008 -2.17689 -0.8797 5.51616 13.2908 3.4297 5.53156 
5294 883 2 0.04 1.008 -9.16748 -0.163744 2.97545 -26.4553 20.5279 -5.71504 
1899 317 2 0.04 1.008 -2.60347 -5.3345 4.16675 12.6161 -19.9669 -11.0274 
3061 511 1 0.145 12.01 -0.9427 -0.732147 1.4114 3.45342 -26.4871 20.0855 
3030 505 4 0.418 1.008 -0.0714587 -3.92114 9.22117 1.13482 3.70307 10.2974 
470 79 2 0.04 1.008 -9.56085 -3.0499 6.2133 -20.0095 3.53479 9.56252 
4573 763 1 0.145 12.01 -9.94918 -7.53926 6.48475 55.7257 9.95434 30.899 
3899 650 3 -0.683 15.999 -10.1353 -1.77039 0.573742 -10.2894 5.73632 -5.38902 
4576 763 2 0.04 1.008 -9.40893 -8.49815 6.47545 -10.5451 2.17778 0.870004 
1898 317 2 0.04 1.008 -2.68496 -6.62771 2.88859 -2.36643 9.47186 -0.195267 
1228 205 2 0.04 1.008 -8.89424 -4.73272 9.53046 -10.3466 3.06251 -6.12317 
5880 980 4 0.418 1.008 -5.36858 -6.91932 0.82205 -49.0811 -34.1455 24.4963 
3062 511 2 0.04 1.008 -0.648007 -1.50703 0.701538 -8.05834 -0.449572 -1.96923 
1225 205 1 0.145 12.01 -8.38735 -5.53375 10.0377 26.6809 51.195 -8.67342 
3410 569 2 0.04 1.008 -9.33886 -8.82932 3.56767 -4.16331 -24.0056 -14.3176 
605 101 3 -0.683 15.999 -4.79192 -9.29867 5.08946 10.4125 2.26907 -1.20185 
1945 325 1 0.145 12.01 -4.09505 -2.24454 3.92333 48.1894 -5.80687 12.8792 
3421 571 1 0.145 12.01 -6.40033 -9.38217 10.3403 12.6378 33.8649 8.83979 
2078 347 2 0.04 1.008 -9.04385 -0.878029 6.34167 -11.7539 13.396 1.76326 
4577 763 3 -0.683 15.999 -8.90962 -6.53294 6.56713 -21.335 -10.5302 8.43544 
1947 325 2 0.04 1.008 -4.57436 -3.10354 4.2993 -15.851 -18.3424 9.53923 
4014 669 4 0.418 1.008 -1.09424 -5.34645 0.481767 -2.63078 -5.37133 -7.42291 
5539 924 1 0.145 12.01 -6.95743 -3.50448 6.56278 -49.1119 26.2587 4.27856 
3782 631 2 0.04 1.008 -3.84626 -5.88687 7.72026 10.3937 3.87801 7.52228 
3783 631 2 0.04 1.008 -4.5445 -4.41862 8.45264 4.57613 -11.7574 -3.42134 
1227 205 2 0.04 1.008 -7.32442 -5.21513 9.97902 -12.388 -7.99579 4.69806 
1230 205 4 0.418 1.008 -7.99928 -7.2438 10.0025 -8.61616 -19.298 -15.7281 
2757 460 2 0.04 1.008 -1.04676 -3.39746 3.09424 16.4159 -7.44014 5.89635 
3786 631 4 0.418 1.008 -2.64211 -4.69312 9.42289 -17.5796 -21.0898 8.85358 
4578 763 4 0.418 1.008 -8.6871 -6.45596 7.51306 -1.15343 -4.30198 -12.0526 
1229 205 3 -0.683 15.999 -8.51909 -6.7201 9.3781 7.80824 -16.6485 12.7329 
606 101 4 0.418 1.008 -4.04043 -8.86635 4.63506 -19.5278 2.7409 19.8249 
602 101 2 0.04 1.008 -5.80995 -8.89679 6.92074 -5.41218 -8.7947 1.56163 
604 101 2 0.04 1.008 -6.21548 -7.88482 5.47512 17.5154 -4.3202 19.7572 
601 101 1 0.145 12.01 -5.40152 -8.41192 6.04787 -19.354 -11.3317 -46.029 
1902 317 4 0.418 1.008 -1.89565 -7.35128 5.32215 22.1877 -7.14737 22.446 
5875 980 1 0.145 12.01 -6.59702 -7.51276 2.28379 -6.57245 37.7585 33.5311 
169 29 1 0.145 12.01 -7.98357 -1.39649 9.84744 41.1171 -13.1712 18.9028 
5296 883 2 0.04 1.008 -7.9467 -1.05823 2.19006 2.10456 -0.568425 3.37557 
2080 347 2 0.04 1.008 -9.64991 -0.00710336 7.76197 -0.968188 -0.235301 -3.2186 
5293 883 1 0.145 12.01 -8.3981 -0.834343 3.15951 25.0319 -14.0262 -0.932749 
5295 883 2 0.04 1.008 -8.82171 -1.75342 3.55958 1.1131 -0.0856449 4.77474 
171 29 2 0.04 1.008 -8.3808 -2.05401 9.06389 -7.12969 5.75888 7.88482 
3781 631 1 0.145 12.01 -4.19783 -5.44695 8.66144 -41.4756 15.502 -37.3082 
3029 505 3 -0.683 15.999 -0.942684 -3.80702 8.85399 4.84451 -3.23015 4.42914 
1900 317 2 0.04 1.008 -1.13944 -6.25116 3.52446 3.10913 -3.55185 10.677 
3785 631 3 -0.683 15.999 -3.32283 -5.34945 9.70167 47.3311 11.8421 15.4842 
3028 505 2 0.04 1.008 -0.989973 -3.55799 6.74555 -4.93009 -11.5933 17.4231 
3784 631 2 0.04 1.008 -5.11059 -5.98811 8.88557 0.337652 -4.42578 9.24823 
3026 505 2 0.04 1.008 -1.24493 -5.22885 7.40091 -17.2792 -9.39197 -1.71506 
1897 317 1 0.145 12.01 -2.18907 -6.3202 3.80951 -32.5654 10.4032 -6.27464 
3025 505 1 0.145 12.01 -0.764754 -4.29026 7.55964 48.6255 -1.37746 -39.9337 
5974 996 2 0.04 1.008 -2.68612 -1.48191 9.17389 -7.25437 -12.337 13.5667 
5876 980 2 0.04 1.008 -6.35609 -6.48978 2.71111 -8.41823 -25.4449 -14.559 
4362 727 4 0.418 1.008 -8.53587 -5.68686 4.84865 -10.384 3.81785 -9.23706 
5541 924 2 0.04 1.008 -7.36677 -3.05789 5.61501 1.38219 -6.68178 24.6222 
5540 924 2 0.04 1.008 -7.60303 -3.41987 7.49451 10.9035 -2.34039 -33.5715 
3424 571 2 0.04 1.008 -6.99574 -10.0725 9.7923 -10.1237 -12.7004 -7.88741 
4361 727 3 -0.683 15.999 -8.32102 -5.04376 4.16287 -17.1947 -11.5928 -10.3324 
53 9 3 -0.683 15.999 -1.30116 -0.727796 5.91124 -19.1972 3.07161 4.93617 
5879 980 3 -0.683 15.999 -6.13214 -7.58133 0.974946 47.1666 16.7425 -33.4833 
5542 924 2 0.04 1.008 -6.1012 -2.97088 6.77342 33.7986 20.2638 8.15737 
1948 325 2 0.04 1.008 -4.67482 -1.89658 3.10214 -3.8464 8.18716 -17.3403 
1901 317 3 -0.683 15.999 -2.59062 -7.33742 4.70549 -4.21392 6.55647 -17.5091 
603 101 2 0.04 1.008 -4.67006 -7.75664 6.41137 16.8652 23.0841 6.25944 
2755 460 1 0.145 12.01 -0.0523153 -3.37109 3.5932 -14.4003 21.13 14.1669 
5877 980 2 0.04 1.008 -6.07875 -8.20041 2.98817 -13.4799 1.46456 -14.8032 
4358 727 2 0.04 1.008 -9.56537 -6.16058 2.92117 5.03899 10.6455 -4.93404 
5971 996 1 0.145 12.01 -3.26204 -1.92032 10.0251 -36.8187 -28.0999 -5.28275 
5878 980 2 0.04 1.008 -7.71846 -7.58834 2.25251 26.3876 -4.44885 8.05059 
4357 727 1 0.145 12.01 -9.28864 -5.10313 3.08572 33.4526 -22.2806 25.9544 
1950 325 4 0.418 1.008 -4.72437 -0.785809 4.99862 -55.0205 28.0432 -1.92415 
2883 481 2 0.04 1.008 -0.800989 -7.98393 9.61605 -2.16446 3.89283 -2.98945 
3717 620 2 0.04 1.008 -0.667291 -0.622635 9.67569 37.4244 -3.2309 -6.77227 
3423 571 2 0.04 1.008 -5.81658 -8.78454 9.62704 -1.50435 -6.46085 2.09461 
5976 996 4 0.418 1.008 -3.61435 -0.0931718 10.233 -14.0702 -13.4984 33.4946 
252 42 4 0.418 1.008 -14.8334 -18.5087 15.3805 2.46719 8.46962 -0.575569 
2039 340 3 -0.683 15.999 -14.3539 -17.0375 16.6242 4.59468 -14.1614 -47.0694 
2037 340 2 0.04 1.008 -12.2038 -16.8835 16.8369 -6.56118 -0.957302 -13.5382 
2038 340 2 0.04 1.008 -13.1494 -17.511 18.1595 -0.259616 20.7948 -16.4068 
2036 340 2 0.04 1.008 -13.1908 -15.7932 17.7475 -3.23797 19.9598 8.17411 
2035 340 1 0.145 12.01 -13.1735 -16.7604 17.319 5.00315 -37.4597 45.8629 
2040 340 4 0.418 1.008 -15.172 -16.9824 17.1171 2.15849 10.0088 19.8353 
784 131 2 0.04 1.008 -16.9529 -15.9062 12.4222 -39.7862 17.7858 -9.72046 
5821 971 1 0.145 12.01 -18.5005 -13.4682 19.2962 -37.6544 -37.8162 11.2934 
616 103 2 0.04 1.008 -13.7007 -13.5557 14.9347 11.0064 -19.6943 -23.7576 
618 103 4 0.418 1.008 -13.1011 -15.3782 12.844 10.636 -15.2416 -16.5293 
617 103 3 -0.683 15.999 -13.7652 -14.883 13.27 -27.9569 -2.60173 -9.64368 
613 103 1 0.145 12.01 -13.0831 -14.1613 14.1968 9.46433 28.0016 57.0241 
614 103 2 0.04 1.008 -12.4163 -14.8185 14.7625 -7.79101 -2.33298 1.48621 
615 103 2 0.04 1.008 -12.3796 -13.4995 13.736 2.94791 11.0878 -10.8292 
3366 561 4 0.418 1.008 -10.6977 -14.472 19.7262 22.5855 3.75012 -5.74542 
250 42 2 0.04 1.008 -16.782 -17.9433 14.1612 -6.06508 4.88615 20.5293 
4768 795 2 0.04 1.008 -17.0015 -13.8942 14.1106 -7.8382 -17.6176 -7.44675 
781 131 1 0.145 12.01 -17.9431 -15.4446 12.0465 37.5519 -16.7126 56.2112 
3879 647 2 0.04 1.008 -15.607 -14.3029 18.0693 11.6013 15.8309 7.86441 
3877 647 1 0.145 12.01 -15.0097 -13.3769 18.2557 -55.4344 -10.6542 -43.5589 
4766 795 2 0.04 1.008 -17.8795 -12.3168 14.1561 0.521318 -3.15318 -5.66889 
4767 795 2 0.04 1.008 -16.1596 -12.4654 13.6605 7.5962 6.16826 -18.7668 
3431 572 3 -0.683 15.999 -12.6166 -11.2501 18.5342 2.88904 -25.5973 -10.7741 
4765 795 1 0.145 12.01 -16.9341 -12.8507 14.2756 2.11207 6.13012 9.03255 
4769 795 3 -0.683 15.999 -16.4924 -12.7129 15.5767 -69.3497 -4.76797 45.7207 
4770 795 4 0.418 1.008 -17.3444 -12.8175 16.1066 61.6737 6.26984 -26.7517 
2141 357 3 -0.683 15.999 -10.8856 -11.1017 16.4828 -21.5749 -6.52853 -11.2978 
3432 572 4 0.418 1.008 -12.0259 -11.343 17.772 -3.46386 5.77123 2.66677 
2138 357 2 0.04 1.008 -10.7612 -10.7375 14.4685 -4.93491 4.73537 13.9212 
3882 647 4 0.418 1.008 -13.5746 -12.7713 19.2755 -0.0221439 12.813 -8.45767 
783 131 2 0.04 1.008 -18.2389 -16.09 11.2467 -10.3851 -1.27213 -13.2011 
782 131 2 0.04 1.008 -17.6886 -14.4502 11.7367 -1.35877 9.36236 -10.4361 
3695 616 3 -0.683 15.999 -18.7405 -17.8095 19.4081 8.0428 -10.568 2.3312 
3878 647 2 0.04 1.008 -15.682 -12.5184 18.299 1.9076 -0.273478 0.412521 
1392 232 4 0.418 1.008 -17.5189 -16.8762 18.3366 4.09792 -12.9719 22.3261 
3881 647 3 -0.683 15.999 -14.2495 -13.4407 19.3197 30.8514 -20.94 62.3912 
1391 232 3 -0.683 15.999 -16.7625 -16.6873 17.79 -17.6317 7.83129 -16.9502 
3880 647 2 0.04 1.008 -14.3691 -13.2667 17.4306 14.0202 4.89975 -22.8647 
4392 732 4 0.418 1.008 -18.2064 -10.4305 11.2968 -8.53229 3.15604 19.0558 
251 42 3 -0.683 15.999 -15.2816 -19.2168 14.923 11.2217 -7.97533 23.9764 
977 163 3 -0.683 15.999 -11.8255 -16.0034 11.2475 23.4862 2.50453 13.3888 
830 139 2 0.04 1.008 -18.3647 -19.3675 16.9763 16.0686 -9.13613 -6.14846 
247 42 1 0.145 12.01 -16.0585 -18.6957 13.9178 -44.4359 -9.69133 -2.41725 
834 139 4 0.418 1.008 -16.4555 -20.2 15.9033 12.7564 -12.6959 -17.7809 
1193 199 3 -0.683 15.999 -10.8525 -17.8615 12.9621 0.591854 -29.6191 11.762 
1194 199 4 0.418 1.008 -11.0158 -17.1281 12.3946 -11.9077 14.393 -13.7585 
1389 232 2 0.04 1.008 -16.8496 -15.6013 15.9771 -1.78871 -11.386 4.66271 
1387 232 1 0.145 12.01 -17.4657 -16.2124 16.6612 -4.20808 17.8937 -9.80225 
5822 971 2 0.04 1.008 -18.084 -12.5771 19.7269 7.32002 1.43083 15.7559 
1192 199 2 0.04 1.008 -11.9218 -18.8226 11.4424 4.74595 -0.787463 12.193 
3694 616 2 0.04 1.008 -20.523 -18.8223 18.9241 13.9273 27.2093 4.72253 
249 42 2 0.04 1.008 -16.6421 -19.4868 13.4605 1.76884 -4.5634 -3.65652 
785 131 3 -0.683 15.999 -18.9284 -15.3684 13.1089 27.7468 4.12599 -21.0898 
2295 383 2 0.04 1.008 -13.0225 -19.3322 19.6529 -7.81195 -1.67542 4.19096 
5825 971 3 -0.683 15.999 -19.6778 -13.0835 18.6272 33.7244 -51.3819 -49.677 
1191 199 2 0.04 1.008 -11.1854 -19.9218 12.6416 -6.67881 12.4907 1.28329 
1388 232 2 0.04 1.008 -17.9859 -17.0172 16.145 7.02484 -2.95474 -3.82601 
248 42 2 0.04 1.008 -15.5452 -18.2004 13.1977 37.1651 15.9895 -35.9222 
5823 971 2 0.04 1.008 -17.8285 -13.8684 18.5686 10.3578 -3.38737 -6.87341 
3696 616 4 0.418 1.008 -18.4089 -18.5688 19.923 3.18999 10.4922 -4.77156 
1189 199 1 0.145 12.01 -11.6908 -18.9406 12.5209 11.874 -1.52318 -15.0749 
1390 232 2 0.04 1.008 -18.2942 -15.5605 16.9688 7.48373 -2.04641 3.22456 
1190 199 2 0.04 1.008 -12.645 -18.9601 13.0321 -2.81174 1.25582 5.87879 
5824 971 2 0.04 1.008 -18.8062 -14.3374 19.9874 17.9135 38.3509 -14.3548 
978 163 4 0.418 1.008 -11.0772 -15.4126 11.0788 -2.89575 -1.7951 1.52057 
832 139 2 0.04 1.008 -16.8327 -19.9659 17.8892 -44.2503 -1.20464 -18.8536 
3364 561 2 0.04 1.008 -10.8003 -13.8696 17.704 19.6719 -10.8392 4.63806 
803 134 3 -0.683 15.999 -20.676 -10.9542 20.3484 -13.7109 31.3902 -5.05166 
4391 732 3 -0.683 15.999 -18.2623 -11.0816 10.616 17.1269 24.8107 -27.7165 
829 139 1 0.145 12.01 -17.7382 -20.251 17.2266 37.8444 -12.3836 28.7996 
5826 971 4 0.418 1.008 -20.0791 -12.4453 19.0988 -33.5968 52.5694 44.5096 
5168 862 2 0.04 1.008 -20.4362 -14.5928 15.9133 -5.38998 -8.29565 -7.11694 
3692 616 2 0.04 1.008 -20.6108 -17.011 19.1474 -1.86501 2.18439 0.0942172 
2139 357 2 0.04 1.008 -12.3715 -10.6592 15.061 0.0445874 7.86453 7.48366 
2137 357 1 0.145 12.01 -11.3487 -10.3957 15.3484 14.2941 -25.5941 -27.6593 
4464 744 4 0.418 1.008 -15.6153 -11.2141 14.7786 -4.38428 -12.3891 0.550738 
2467 412 1 0.145 12.01 -19.3042 -19.8927 10.5274 30.2741 16.953 -3.51632 
2469 412 2 0.04 1.008 -19.5257 -19.2029 11.2695 -9.78485 25.289 20.1208 
5169 862 2 0.04 1.008 -19.854 -13.023 15.7264 -16.5866 14.6503 16.2632 
4461 744 2 0.04 1.008 -14.2079 -10.6831 16.4869 9.87589 -3.66942 3.97994 
4462 744 2 0.04 1.008 -15.8769 -10.3928 16.7246 -16.8209 -0.746096 16.2925 
2293 383 1 0.145 12.01 -13.1693 -19.7687 20.6488 -26.4175 12.3954 5.25023 
3691 616 1 0.145 12.01 -20.1276 -17.9201 19.4828 -28.9087 -42.7207 11.9828 
4646 775 2 0.04 1.008 -16.991 -10.4803 19.0185 -18.4338 -16.2678 -6.6723 
786 131 4 0.418 1.008 -19.4925 -16.0897 12.8866 -19.4447 -14.6212 -0.588238 
218 37 2 0.04 1.008 -15.2271 -16.5089 19.8655 10.1941 0.526067 14.667 
5172 862 4 0.418 1.008 -20.0655 -14.1146 13.8075 -35.3716 32.0536 -6.65585 
974 163 2 0.04 1.008 -13.0283 -14.679 10.4518 -6.76757 6.95051 1.0192 
222 37 4 0.418 1.008 -15.2844 -14.5017 20.3018 -3.39395 0.193183 16.9199 
1498 250 2 0.04 1.008 -20.2715 -14.4221 10.703 -7.83735 13.7147 -16.2093 
3693 616 2 0.04 1.008 -20.4424 -18.1979 20.5216 7.87169 15.8656 -15.1675 
2468 412 2 0.04 1.008 -18.2296 -19.9679 10.641 2.09607 -13.7753 -0.208116 
2294 383 2 0.04 1.008 -12.5652 -20.6654 20.6097 7.21413 -1.75608 9.6549 
3361 561 1 0.145 12.01 -9.81559 -13.7017 18.203 -7.60155 -14.7758 -23.7435 
3888 648 4 0.418 1.008 -9.25169 -17.3967 16.8681 6.62253 -8.12255 1.35513 
1265 211 3 -0.683 15.999 -6.11109 -20.654 13.8815 -3.2791 -3.17341 53.0934 
3485 581 3 -0.683 15.999 -9.565 -18.1132 15.3311 -3.24153 10.2233 -20.69 
3486 581 4 0.418 1.008 -10.0582 -17.9906 14.4941 1.18242 4.67644 16.5849 
3887 648 3 -0.683 15.999 -8.95323 -17.3095 17.7858 -0.979342 11.2526 -2.19458 
3363 561 2 0.04 1.008 -9.88403 -12.6649 18.3084 8.27997 30.3617 3.94922 
200 34 2 0.04 1.008 -8.42488 -20.6662 18.8457 3.34704 35.7259 -39.0977 
2142 357 4 0.418 1.008 -10.0819 -10.6919 16.7321 24.7711 10.7832 10.0473 
5163 861 2 0.04 1.008 -7.51461 -11.5484 18.119 -4.86535 -16.2866 2.994 
4991 832 3 -0.683 15.999 -1.25411 -10.5514 17.6425 0.171679 -32.9859 -30.2018 
3365 561 3 -0.683 15.999 -9.78627 -14.212 19.5144 -25.5793 -6.49964 3.9213 
3362 561 2 0.04 1.008 -8.923 -13.9367 17.5524 -21.8465 1.07389 16.1419 
1694 283 2 0.04 1.008 -2.67393 -11.8792 13.7545 4.42565 26.6785 -13.8 
1461 244 2 0.04 1.008 -7.66149 -18.5085 11.4107 -2.54345 6.52791 -6.55306 
2796 466 4 0.418 1.008 -1.9803 -20.0241 15.3843 2.06325 -0.383663 5.68586 
3481 581 1 0.145 12.01 -8.67676 -19.1301 14.9815 -39.8371 -28.9101 22.2286 
3484 581 2 0.04 1.008 -8.02087 -18.8364 14.2328 22.5813 12.8911 -23.8926 
3483 581 2 0.04 1.008 -8.12093 -19.5407 15.8487 -10.0569 3.12496 -10.3901 
5081 847 3 -0.683 15.999 -9.73736 -17.9189 20.349 11.6834 17.5643 -28.2433 
5082 847 4 0.418 1.008 -9.42173 -17.7898 19.4158 -13.3561 -3.49321 27.9593 
3883 648 1 0.145 12.01 -7.53957 -17.367 17.8379 -15.0512 25.4219 19.0586 
3884 648 2 0.04 1.008 -7.34459 -17.096 18.8821 10.9148 -2.26299 -7.6169 
5462 911 2 0.04 1.008 -1.69586 -15.4479 20.3975 -7.72362 8.43935 -12.8326 
3885 648 2 0.04 1.008 -7.25302 -18.3619 17.6928 12.0098 -26.6208 -5.46034 
1889 315 3 -0.683 15.999 -9.8174 -14.1539 10.445 -0.698859 7.22451 3.32324 
1885 315 1 0.145 12.01 -9.18214 -12.9719 10.8757 -13.7165 -26.283 33.1182 
2795 466 3 -0.683 15.999 -1.75131 -20.6472 14.7174 17.7774 -4.7446 19.7358 
3886 648 2 0.04 1.008 -6.96605 -16.7016 17.176 -10.9108 -2.20989 0.358441 
2791 466 1 0.145 12.01 -2.35338 -20.204 13.5794 -32.9018 30.9294 19.9824 
5161 861 1 0.145 12.01 -7.47127 -10.4943 18.274 0.424014 25.8864 13.9243 
2792 466 2 0.04 1.008 -2.02544 -19.1617 13.3469 2.16152 -23.0955 -8.19018 
3482 581 2 0.04 1.008 -9.40944 -19.849 14.5268 24.9532 2.41905 11.4922 
789 132 2 0.04 1.008 -4.21047 -12.4728 18.4859 4.25259 5.62605 -4.03956 
1887 315 2 0.04 1.008 -9.73686 -12.1184 10.5294 -9.71754 9.4106 7.81306 
787 132 1 0.145 12.01 -3.77435 -12.5074 17.4789 -29.5073 28.4995 7.10664 
5441 907 3 -0.683 15.999 -5.28931 -19.9532 18.6156 -8.08117 -40.3623 -13.4442 
4488 748 4 0.418 1.008 -3.67053 -16.9275 11.7412 8.00693 3.04179 7.25723 
5672 946 2 0.04 1.008 -4.84424 -16.7586 14.9047 36.8317 5.32526 -21.7868 
5674 946 2 0.04 1.008 -3.37825 -17.5148 14.0513 -2.1474 -7.06581 3.60037 
5671 946 1 0.145 12.01 -3.88246 -16.5902 14.2908 -27.0674 1.43846 36.1307 
982 164 2 0.04 1.008 -7.61531 -13.5749 14.242 10.237 -10.8068 12.8055 
5675 946 3 -0.683 15.999 -4.13263 -15.9317 13.1143 19.1956 -18.624 -42.3548 
979 164 1 0.145 12.01 -6.77428 -14.2854 14.4085 1.85704 24.3504 -1.63411 
983 164 3 -0.683 15.999 -5.77373 -13.8739 13.4663 -13.2758 -11.5935 23.3225 
4487 748 3 -0.683 15.999 -3.30204 -17.6632 11.2452 1.96271 0.134964 -7.98063 
5676 946 4 0.418 1.008 -4.78857 -15.267 13.182 -21.0935 24.731 17.234 
984 164 4 0.418 1.008 -5.786 -12.9246 13.5565 3.52814 12.8709 -3.73631 
3625 605 1 0.145 12.01 -4.03216 -16.759 18.1172 20.9781 42.5369 24.4743 
3628 605 2 0.04 1.008 -4.89565 -16.1047 18.1995 -5.41438 -2.23018 -13.2789 
3627 605 2 0.04 1.008 -3.16705 -16.0741 18.1291 -8.5908 -6.40517 -2.71668 
3626 605 2 0.04 1.008 -3.93257 -17.3405 17.2225 -9.05792 -10.0431 -8.85659 
1462 244 2 0.04 1.008 -9.09902 -19.3407 11.4396 -9.54218 -11.2094 -5.35908 
3629 605 3 -0.683 15.999 -3.9877 -17.4589 19.3194 1.66712 -29.7816 12.8265 
5442 907 4 0.418 1.008 -4.78976 -19.2409 18.8678 15.5909 54.0461 24.9241 
3630 605 4 0.418 1.008 -4.01418 -16.9007 20.0993 -3.01893 5.75878 -11.1276 
1695 283 2 0.04 1.008 -1.93841 -10.8968 12.2784 -25.9081 -12.715 34.198 
4485 748 2 0.04 1.008 -5.16028 -18.1833 11.6492 -7.56054 -2.15058 -17.0915 
4483 748 1 0.145 12.01 -4.43377 -18.3729 10.8431 31.8302 -10.509 26.0395 
5440 907 2 0.04 1.008 -4.02396 -20.0253 17.0205 6.87211 0.284139 -2.70412 
5465 911 3 -0.683 15.999 -0.575483 -13.8528 19.5708 -22.0767 -19.9942 -16.421 
